recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,oldest_child,oldest_child_pango,oldest_child_scorpio,oldest_child_time,oldest_child_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,is_rebar_recombinant,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4,k1000_muts
1095230,ERR9103393,2,1,1,5387,8393,1,COVID-ARTIC-V4.1,4.1alt,2022-02-23,a38a214d9c,2,BA.1,Omicron (Unassigned),369.0,2022-02-17,1095229,BA.1,Omicron (Unassigned),363.0,2022-02-23,1091920,BA.2,Omicron (BA.2-like),369.0000000001,2022-02-17,945122,BA.1,Omicron (BA.1-like),405.0,2022-01-12,1095229,BA.1,Omicron (Unassigned),363.0,2022-02-23,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,2,8,41,True,8
1034619,ERR8627711,64,3,1,5925,8393,1,COVID-ARTIC-V4.1,4.1alt,2022-02-06,e1db8d4b7e,4,XL,Omicron (BA.2-like),400.07237989036776,2022-01-17,1034616,XL,Omicron (BA.2-like),380.0,2022-02-06,927499,BA.1.17.2,Omicron (BA.1-like),415.0,2022-01-02,887654,BA.2.5,Omicron (BA.2-like),467.3062084410377,2021-11-11,1034616,XL,Omicron (BA.2-like),380.0,2022-02-06,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,5,10,40,True,9
37970,ERR4758732,1,1,1,4292,8683,1,COVID-ARTIC-V3,3,2020-10-07,e8a2aae094,2,B.1.1.307,.,888.6619289040942,2020-09-16,37969,B.1.1.307,.,867.0,2020-10-07,34160,B.1.1.37,.,896.0,2020-09-08,33052,B.1.1.307,.,895.0000000001,2020-09-09,37969,B.1.1.307,.,867.0,2020-10-07,98,B.1.1,.,1120.0005549037155,2020-01-28,False,2,4,15,True,5
405949,SRR16318274,1,1,1,7125,8986,1,COVID-ARTIC-V3,.,2021-08-09,d1a7716f8e,2,AY.25,Delta (B.1.617.2-like),581.6256936023834,2021-07-20,405948,AY.25,Delta (B.1.617.2-like),561.0,2021-08-09,260251,AY.14,Delta (B.1.617.2-like),659.0000000002001,2021-05-03,320480,AY.25.1,Delta (B.1.617.2-like),623.0000000001,2021-06-08,405948,AY.25,Delta (B.1.617.2-like),561.0,2021-08-09,220186,B.1.617.2,Delta (B.1.617.2-like),939.9231860896964,2020-07-27,True,3,9,20,True,8
465910,SRR15856342,1,1,1,7125,8986,2,COVID-VARSKIP-V1a-2b,.,2021-08-30,63d5e73820,2,AY.43,Delta (B.1.617.2-like),554.5293140677429,2021-08-16,465909,AY.43,Delta (B.1.617.2-like),540.0,2021-08-30,172085,P.1,Gamma (P.1-like),861.2976853503396,2020-10-13,313963,AY.43,Delta (B.1.617.2-like),599.0000000004004,2021-07-02,465909,AY.43,Delta (B.1.617.2-like),540.0,2021-08-30,59,B.1,.,1120.0596565926703,2020-01-28,True,6,10,47,True,12
503891,ERR6841431,3,1,1,7799,8986,3,COVID-ARTIC-V3,3,2021-09-09,4ccc3b75ba,2,B.1.617.2,Delta (B.1.617.2-like),564.5286320230791,2021-08-06,503890,B.1.617.2,Delta (B.1.617.2-like),530.0,2021-09-09,139606,B.1.1.318,B.1.1.318-like,827.4627195957844,2020-11-16,411766,AY.122,Delta (B.1.617.2-like),682.2134982872387,2021-04-10,503890,B.1.617.2,Delta (B.1.617.2-like),530.0,2021-09-09,59,B.1,.,1120.0596565926703,2020-01-28,True,5,9,44,True,12
499869,SRR15961733,6,1,1,7125,9251,1,COVID-VARSKIP-V1a-2b,.,2021-09-08,36f41c6d5c,2,AY.47,Delta (B.1.617.2-like),544.2796753604983,2021-08-26,499868,AY.47,Delta (B.1.617.2-like),531.0,2021-09-08,305661,AY.90,Delta (B.1.617.2-like),604.0,2021-06-27,376838,AY.47,Delta (B.1.617.2-like),570.0,2021-07-31,499868,AY.47,Delta (B.1.617.2-like),531.0,2021-09-08,220186,B.1.617.2,Delta (B.1.617.2-like),939.9231860896964,2020-07-27,True,2,7,23,True,7
1234809,SRR20776907,1,1,1,3788,9298,2,COVID-ARTIC-V4.1,.,2022-05-09,1ed406df86,2,BA.2.3,Omicron (BA.2-like),294.5966205243507,2022-05-03,1234808,BA.2.3,Omicron (BA.2-like),288.0,2022-05-09,1064986,BA.2.3,Omicron (BA.2-like),372.0,2022-02-14,1220162,BA.2.3,Omicron (BA.2-like),333.0579798121457,2022-03-25,1234808,BA.2.3,Omicron (BA.2-like),288.0,2022-05-09,934105,BA.2.3,Omicron (BA.2-like),457.04740047348304,2021-11-21,False,0,3,4,False,6
1338501,SRR21372739,2,2,1,6980,9319,0,COVID-ARTIC-V4.1,.,2022-08-12,cd2c1b3d7c,3,BF.28,Omicron (BA.5-like),203.24932087887663,2022-08-02,1338499,BF.28,Omicron (BA.5-like),193.0,2022-08-12,1131662,BA.2,Omicron (BA.2-like),349.0,2022-03-09,1326800,BF.28,Omicron (BA.5-like),214.2932406279197,2022-07-22,1338499,BF.28,Omicron (BA.5-like),193.0,2022-08-12,887654,BA.2.5,Omicron (BA.2-like),467.3062084410377,2021-11-11,False,5,6,21,True,6
1172823,ERR9494669,1,1,1,8394,9344,0,COVID-ARTIC-V4.1,4.1alt,2022-03-25,2f7bb7b054,2,BA.1,Omicron (Unassigned),346.46029146271195,2022-03-12,1172822,BA.1,Omicron (Unassigned),333.0,2022-03-25,1041065,BA.2,Omicron (BA.2-like),378.0000000002,2022-02-08,1072676,BA.1.1,Omicron (BA.1-like),396.0,2022-01-21,1172822,BA.1,Omicron (Unassigned),333.0,2022-03-25,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,3,11,38,True,6
1059681,ERR8756530,1,1,1,8394,9344,1,COVID-ARTIC-V4.1,4.1alt,2022-02-12,ea8b8b1688,2,BA.2,Omicron (BA.2-like),390.08066537760567,2022-01-27,1059680,BA.2,Omicron (BA.2-like),374.0,2022-02-12,919390,BA.1.1,Omicron (BA.1-like),420.0000000002,2021-12-28,902972,BA.2.10,Omicron (BA.2-like),430.0000000002,2021-12-18,1059680,BA.2,Omicron (BA.2-like),374.0,2022-02-12,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,4,11,40,True,8
1128440,ERR9334481,2,1,1,9210,9344,0,COVID-ARTIC-V4.1,4.1alt,2022-03-08,cc9043b832,2,BA.2,Omicron (BA.2-like),356.0114252031734,2022-03-02,1128439,BA.2,Omicron (BA.2-like),350.0,2022-03-08,965003,BA.1.17,Omicron (BA.1-like),398.0,2022-01-19,1072772,BA.2,Omicron (BA.2-like),370.0,2022-02-16,1128439,BA.2,Omicron (BA.2-like),350.0,2022-03-08,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,3,11,41,True,4
28379,SRR21719160,3,1,1,6542,9515,0,COVID-ARTIC-V3,.,2020-09-02,d856a9a458,2,B.1.426,.,907.0,2020-08-28,28378,B.1.426,.,902.0,2020-09-02,27386,B.1.369,.,907.0000000001,2020-08-28,26820,B.1.426,.,918.0000000001,2020-08-17,28378,B.1.426,.,902.0,2020-09-02,173,B.1,.,1120.0596565924702,2020-01-28,False,2,5,19,True,4
594260,ERR7028215,1,1,1,4517,9532,3,COVID-ARTIC-V3,3,2021-10-03,c36def977a,2,AY.4,Delta (AY.4-like),511.0,2021-09-28,594259,AY.4,Delta (AY.4-like),506.0,2021-10-03,578016,AY.4,Delta (AY.4-like),511.0000000001,2021-09-28,449672,AY.4,Delta (AY.4-like),544.0,2021-08-26,594259,AY.4,Delta (AY.4-like),506.0,2021-10-03,238065,AY.4,Delta (AY.4-like),729.1034228965611,2021-02-22,False,0,4,9,True,7
454594,ERR6655421,1,1,1,7713,9653,0,COVID-ARTIC-V3,3,2021-08-27,8dc4e1ff72,2,AY.43,Delta (B.1.617.2-like),548.0,2021-08-22,454593,AY.43,Delta (B.1.617.2-like),543.0,2021-08-27,436258,B.1.617.2,Delta (B.1.617.2-like),548.0000000001,2021-08-22,428359,AY.43,Delta (B.1.617.2-like),551.0000000001,2021-08-19,454593,AY.43,Delta (B.1.617.2-like),543.0,2021-08-27,220185,B.1.617.2,Delta (B.1.617.2-like),794.3944857215417,2020-12-19,False,1,6,20,True,6
1259749,SRR19941262,2,1,1,4994,9856,0,COVID-ARTIC-V4.1,.,2022-06-06,39723781a8,2,BA.2.12.1,Omicron (BA.2-like),264.0,2022-06-02,1259748,BA.2.12.1,Omicron (BA.2-like),260.0,2022-06-06,1256720,BA.2,Omicron (BA.2-like),264.0000000001,2022-06-02,1251657,BA.2.12.1,Omicron (BA.2-like),269.0,2022-05-28,1259748,BA.2.12.1,Omicron (BA.2-like),260.0,2022-06-06,887654,BA.2.5,Omicron (BA.2-like),467.3062084410377,2021-11-11,False,2,6,12,True,6
1420385,ERR10708634,185,11,3,5184,9866,4,COVID-ARTIC-V4.1,4.1alt,2022-12-20,e74c2de60c,16,XBF,Omicron (BA.2-like),141.55753694877237,2022-10-03,1420373,XBF,Omicron (BA.2-like),68.0,2022-12-15,1280685,BA.5.2.1,Omicron (BA.5-like),239.0,2022-06-27,1389778,CJ.1,Omicron (BA.2-like),255.01148097731948,2022-06-11,1421734,XBF.3,Omicron (BA.2-like),130.43537671096547,2022-10-14,903506,BA.2.5,Omicron (BA.2-like),467.3062084409377,2021-11-11,True,10,8,29,True,9
1197273,ERR9621490,1,1,1,9535,9866,2,COVID-ARTIC-V4.1,4.1alt,2022-04-09,adfe35c0e6,2,BA.2,Omicron (Unassigned),335.60390097841866,2022-03-23,1197272,BA.2,Omicron (Unassigned),318.0,2022-04-09,892316,BA.1,Omicron (BA.1-like),433.0000000001,2021-12-15,952103,BA.2,Omicron (BA.2-like),402.0000000003,2022-01-15,1197272,BA.2,Omicron (Unassigned),318.0,2022-04-09,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,2,12,36,True,6
1337115,SRR21440711,4,4,1,6574,9866,3,COVID-ARTIC-V4.1,.,2022-08-11,22a5907670,5,BA.5.2,Omicron (BA.5-like),204.352848119279,2022-08-01,1337111,BA.5.2,Omicron (BA.5-like),194.0,2022-08-11,1217886,BA.2,Omicron (BA.2-like),357.0,2022-03-01,1326062,BA.5.2,Omicron (BA.5-like),255.92640211266468,2022-06-11,1337111,BA.5.2,Omicron (BA.5-like),194.0,2022-08-11,887654,BA.2.5,Omicron (BA.2-like),467.3062084410377,2021-11-11,False,3,5,20,True,8
875387,SRR17428451,5,1,1,9275,9891,0,COVID-ARTIC-V3,.,2021-12-09,c7bfe38d62,2,B.1.617.2,Delta (B.1.617.2-like),453.6779438966016,2021-11-25,875386,B.1.617.2,Delta (B.1.617.2-like),439.0,2021-12-09,505644,AY.75,Delta (B.1.617.2-like),530.0,2021-09-09,812988,AY.44,Delta (B.1.617.2-like),489.1663970359528,2021-10-20,875386,B.1.617.2,Delta (B.1.617.2-like),439.0,2021-12-09,220186,B.1.617.2,Delta (B.1.617.2-like),939.9231860896964,2020-07-27,True,2,16,27,True,16
897177,SRR17647498,1,1,1,9054,9891,2,COVID-ARTIC-V3,.,2021-12-16,ff3b769d14,2,B.1.617.2,Delta (B.1.617.2-like),444.5836870495305,2021-12-04,897176,B.1.617.2,Delta (B.1.617.2-like),432.0,2021-12-16,504696,AY.47,Delta (B.1.617.2-like),530.0,2021-09-09,776654,AY.44,Delta (B.1.617.2-like),462.0,2021-11-16,897176,B.1.617.2,Delta (B.1.617.2-like),432.0,2021-12-16,220186,B.1.617.2,Delta (B.1.617.2-like),939.9231860896964,2020-07-27,True,2,10,24,True,12
376921,SRR15489508,2,1,1,9679,10029,2,COVID-ARTIC-V3,.,2021-07-31,2e4d235eff,2,AY.103,Delta (B.1.617.2-like),584.821775758726,2021-07-17,376920,AY.103,Delta (B.1.617.2-like),570.0,2021-07-31,325646,AY.48,Delta (B.1.617.2-like),628.1083244638146,2021-06-03,312974,AY.103,Delta (B.1.617.2-like),642.0000000001,2021-05-20,376920,AY.103,Delta (B.1.617.2-like),570.0,2021-07-31,238162,B.1.617.2,Delta (B.1.617.2-like),1017.9580540330096,2020-05-10,True,2,11,24,True,12
1183324,SRR18746442,1,1,1,5706,10135,1,COVID-ARTIC-V4.1,.,2022-03-28,a02ad7a5bc,2,BA.1.15,Omicron (BA.1-like),346.6821857472545,2022-03-12,1183323,BA.1.15,Omicron (BA.1-like),330.0,2022-03-28,943919,BA.1.1,Omicron (BA.1-like),428.0000000001,2021-12-20,966300,BA.1.15,Omicron (BA.1-like),398.0,2022-01-19,1183323,BA.1.15,Omicron (BA.1-like),330.0,2022-03-28,791357,BA.1,Omicron (BA.1-like),472.111961593135,2021-11-06,False,2,2,6,False,5
1057084,SRR20358773,1,1,1,9054,10135,3,COVID-ARTIC-V4.1,.,2022-02-11,1363b64a57,2,BA.1.15,Omicron (Unassigned),392.1843176739344,2022-01-25,1057083,BA.1.15,Omicron (Unassigned),375.0,2022-02-11,692903,AY.25,Delta (B.1.617.2-like),480.0,2021-10-29,976959,BA.1.15,Omicron (BA.1-like),461.5223761950373,2021-11-17,1057083,BA.1.15,Omicron (Unassigned),375.0,2022-02-11,59,B.1,.,1120.0596565926703,2020-01-28,True,7,13,85,True,13
1099995,ERR9132550,2,1,1,9867,10198,1,COVID-ARTIC-V4.1,.,2022-02-25,2402107346,2,BA.2,Omicron (Unassigned),401.0,2022-01-16,1099994,BA.2,Omicron (Unassigned),361.0,2022-02-25,951728,BA.1.1,Omicron (BA.1-like),465.2807149248527,2021-11-13,964555,BA.2,Omicron (Unassigned),401.0000000003,2022-01-16,1099994,BA.2,Omicron (Unassigned),361.0,2022-02-25,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,3,13,30,True,9
165974,SRR14158437,1,1,1,8084,10319,1,COVID-ARTIC-V3,.,2021-03-02,13de22739a,2,B.1.2,.,730.9607868611448,2021-02-21,165973,B.1.2,.,721.0,2021-03-02,134725,B.1.349,.,742.0,2021-02-09,161664,B.1.2,.,755.4066578636103,2021-01-27,165973,B.1.2,.,721.0,2021-03-02,173,B.1,.,1120.0596565924702,2020-01-28,False,2,9,20,True,9
1356780,SRR21834688,1,1,1,2911,10399,0,COVID-ARTIC-V4.1,.,2022-08-30,ae537da0c3,2,BA.5.2.1,Omicron (BA.5-like),194.2187543638377,2022-08-11,1356779,BA.5.2.1,Omicron (BA.5-like),175.0,2022-08-30,1265307,BE.2,Omicron (BA.5-like),283.08769581701694,2022-05-14,1355154,BA.5.2.1,Omicron (BA.5-like),227.08183056457344,2022-07-09,1356779,BA.5.2.1,Omicron (BA.5-like),175.0,2022-08-30,1189192,BA.5,Omicron (BA.5-like),357.00000000050005,2022-03-01,True,5,4,8,True,5
1177107,ERR9755541,36,1,1,10199,10447,2,COVID-ARTIC-V4.1,4.1alt,2022-03-26,bc5a17719d,2,BA.2,Omicron (Unassigned),355.0000000002,2022-03-03,1177106,BA.2,Omicron (Unassigned),332.0,2022-03-26,950927,BA.1.1,Omicron (BA.1-like),403.0,2022-01-14,1113543,BA.2,Omicron (Unassigned),355.0000000003,2022-03-03,1202704,BA.2,Omicron (Unassigned),355.0000000001,2022-03-03,791357,BA.1,Omicron (BA.1-like),472.111961593135,2021-11-06,True,3,9,34,True,7
1000242,SRR19817338,17,1,1,9054,10449,2,COVID-AMPLISEQ-V1,.,2022-01-28,c860186dc4,2,XS,Omicron (Unassigned),390.0000000003,2022-01-27,1000241,XS,Omicron (Unassigned),389.0,2022-01-28,881807,AY.103,Delta (B.1.617.2-like),471.0680116978986,2021-11-07,997121,BA.1.1,Omicron (BA.1-like),390.0000000004,2022-01-27,1014313,XS,Omicron (Unassigned),390.0000000002,2022-01-27,59,B.1,.,1120.0596565926703,2020-01-28,True,7,16,76,True,13
1281893,SRR20380016,1,1,1,8992,10518,1,COVID-ARTIC-V4.1,.,2022-06-28,1976841a69,2,BA.2.12.1,Omicron (BA.2-like),244.92127905245863,2022-06-22,1281892,BA.2.12.1,Omicron (BA.2-like),238.0,2022-06-28,1267807,BA.2.3.2,Omicron (BA.2-like),253.0,2022-06-13,1232946,BA.2.12.1,Omicron (BA.2-like),290.0,2022-05-07,1281892,BA.2.12.1,Omicron (BA.2-like),238.0,2022-06-28,887654,BA.2.5,Omicron (BA.2-like),467.3062084410377,2021-11-11,False,4,5,15,True,6
1409074,ERR10559415,1,1,1,9867,10834,1,COVID-ARTIC-V4.1,4.1alt,2022-11-18,230b4b401e,2,BE.12,Omicron (BA.5-like),144.56508530445527,2022-09-30,1409073,BE.12,Omicron (BA.5-like),95.0,2022-11-18,1145615,BA.2.9,Omicron (BA.2-like),373.0,2022-02-13,1253634,BE.12,Omicron (BA.5-like),353.79775723981953,2022-03-05,1409073,BE.12,Omicron (BA.5-like),95.0,2022-11-18,887654,BA.2.5,Omicron (BA.2-like),467.3062084410377,2021-11-11,False,6,5,19,True,6
579097,SRR16557846,1,1,1,8729,10870,2,COVID-ARTIC-V3,.,2021-09-28,cba41ac1a2,2,AY.3,Delta (B.1.617.2-like),512.0,2021-09-27,579096,AY.3,Delta (B.1.617.2-like),511.0,2021-09-28,575690,AY.25.1,Delta (B.1.617.2-like),512.0000000001,2021-09-27,525209,AY.3,Delta (B.1.617.2-like),525.0,2021-09-14,579096,AY.3,Delta (B.1.617.2-like),511.0,2021-09-28,220185,B.1.617.2,Delta (B.1.617.2-like),794.3944857215417,2020-12-19,False,3,5,15,True,7
104754,ERR5238288,1,1,1,7729,10870,3,COVID-ARTIC-V3,3,2021-01-17,c76cd6e986,2,B.1.177.9,.,775.2586495807542,2021-01-07,104753,B.1.177.9,.,765.0,2021-01-17,62965,B.1.1.7,Alpha (B.1.1.7-like),821.0000000001,2020-11-22,73070,B.1.177.9,.,801.0,2020-12-12,104753,B.1.177.9,.,765.0,2021-01-17,59,B.1,.,1120.0596565926703,2020-01-28,True,4,12,33,True,14
649306,ERR7177067,10,1,1,9803,10870,1,COVID-ARTIC-V4.1,.,2021-10-18,8368c115a8,2,AY.4,Delta (AY.4-like),498.8852621978758,2021-10-11,649305,AY.4,Delta (AY.4-like),491.0,2021-10-18,524000,AY.4,Delta (AY.4-like),525.0,2021-09-14,559945,AY.4,Delta (AY.4-like),516.0,2021-09-23,649305,AY.4,Delta (AY.4-like),491.0,2021-10-18,238065,AY.4,Delta (AY.4-like),729.1034228965611,2021-02-22,False,0,7,10,True,8
499847,SRR15961629,2,1,1,10030,11201,3,COVID-VARSKIP-V1a-2b,.,2021-09-08,0fea943bb4,2,AY.9,Delta (B.1.617.2-like),542.966306679296,2021-08-28,499846,AY.9,Delta (B.1.617.2-like),531.0,2021-09-08,302757,AY.4,Delta (AY.4-like),606.0,2021-06-25,388230,AY.9.2,Delta (B.1.617.2-like),579.0,2021-07-22,499846,AY.9,Delta (B.1.617.2-like),531.0,2021-09-08,220186,B.1.617.2,Delta (B.1.617.2-like),939.9231860896964,2020-07-27,True,3,13,18,True,11
421696,SRR15651674,1,1,1,10030,11201,1,COVID-ARTIC-V3,.,2021-08-16,7c181a89a4,2,B.1.617.2,Delta (B.1.617.2-like),580.6889695364266,2021-07-21,421695,B.1.617.2,Delta (B.1.617.2-like),554.0,2021-08-16,268793,AY.119,Delta (B.1.617.2-like),645.0,2021-05-17,272551,AY.26,Delta (B.1.617.2-like),641.0,2021-05-21,421695,B.1.617.2,Delta (B.1.617.2-like),554.0,2021-08-16,220186,B.1.617.2,Delta (B.1.617.2-like),939.9231860896964,2020-07-27,True,2,11,15,True,10
1210797,SRR20569979,2,1,1,10448,11283,0,COVID-ARTIC-V4.1,.,2022-04-18,dcb7b8e4ea,2,BA.2,Omicron (Unassigned),324.37259017743327,2022-04-03,1210796,BA.2,Omicron (Unassigned),309.0,2022-04-18,929851,BA.1.1,Omicron (BA.1-like),414.0,2022-01-03,1150456,BA.2.12.1,Omicron (BA.2-like),342.0000000001,2022-03-16,1210796,BA.2,Omicron (Unassigned),309.0,2022-04-18,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,5,17,41,True,8
1048126,ERR8686127,1,1,1,10448,11283,0,COVID-ARTIC-V4.1,4.1alt,2022-02-09,af52048a26,2,BA.1,Omicron (Unassigned),379.0,2022-02-07,1048125,BA.1,Omicron (Unassigned),377.0,2022-02-09,1037964,BA.2,Omicron (BA.2-like),379.0000000001,2022-02-07,977072,BA.1.1,Omicron (BA.1-like),419.0,2021-12-29,1048125,BA.1,Omicron (Unassigned),377.0,2022-02-09,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,3,16,38,True,15
1162485,ERR9495524,1,1,1,10448,11283,0,COVID-ARTIC-V4.1,4.1alt,2022-03-21,afa6a20a85,2,BA.1,Omicron (Unassigned),359.3502178561398,2022-02-27,1162484,BA.1,Omicron (Unassigned),337.0,2022-03-21,941790,BA.2,Omicron (BA.2-like),406.0000000001,2022-01-11,1068504,BA.1.1.13,Omicron (BA.1-like),397.4929922931975,2022-01-20,1162484,BA.1,Omicron (Unassigned),337.0,2022-03-21,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,4,16,35,True,7
965353,ERR8153803,1156,1,1,10448,11283,1,COVID-ARTIC-V4.1,4.1alt,2022-01-19,fd46412f89,2,BA.2,Omicron (Unassigned),417.0,2021-12-31,965352,XE,Omicron (XE-like),398.0,2022-01-19,925930,BA.1.17.2,Omicron (BA.1-like),417.0000000001,2021-12-31,863361,BA.2,Omicron (BA.2-like),473.1280121641802,2021-11-05,965352,XE,Omicron (XE-like),398.0,2022-01-19,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,4,15,33,True,7
254203,SRR15151196,3,1,1,9868,11312,1,COVID-ARTIC-V3,.,2021-05-01,ba7ea64d73,2,B.1.526,Iota (B.1.526-like),676.0410042443888,2021-04-16,254202,B.1.526,Iota (B.1.526-like),661.0,2021-05-01,213930,B.1.1.7,Alpha (B.1.1.7-like),737.8670842764118,2021-02-14,196534,B.1.526,Iota (B.1.526-like),702.0,2021-03-21,254202,B.1.526,Iota (B.1.526-like),661.0,2021-05-01,59,B.1,.,1120.0596565926703,2020-01-28,True,3,14,35,True,15
368048,ERR6451662,1,1,1,11202,11332,0,COVID-ARTIC-V3,3,2021-07-29,0fd35aa19a,2,AY.8,Delta (B.1.617.2-like),583.290551566609,2021-07-18,368047,AY.8,Delta (B.1.617.2-like),572.0,2021-07-29,324839,AY.98,Delta (B.1.617.2-like),592.0,2021-07-09,323021,AY.8,Delta (B.1.617.2-like),614.0,2021-06-17,368047,AY.8,Delta (B.1.617.2-like),572.0,2021-07-29,220186,B.1.617.2,Delta (B.1.617.2-like),939.9231860896964,2020-07-27,True,2,13,19,True,12
45340,ERR4825079,1,1,1,6287,11396,0,COVID-ARTIC-V3,3,2020-10-23,13a8f0f6b8,2,B.1.177,.,867.9798436932473,2020-10-07,45339,B.1.177,.,851.0,2020-10-23,2576,B.1.1,.,1062.0,2020-03-26,32404,B.1.177,.,882.0000000002001,2020-09-22,45339,B.1.177,.,851.0,2020-10-23,59,B.1,.,1120.0596565926703,2020-01-28,True,2,4,10,True,4
583782,SRR16566613,13,1,1,10280,11456,3,COVID-ARTIC-V3,.,2021-09-29,a7753cc27d,2,AY.3,Delta (B.1.617.2-like),518.0000000002001,2021-09-21,583781,AY.3,Delta (B.1.617.2-like),510.0,2021-09-29,553989,AY.119,Delta (B.1.617.2-like),518.0000000003001,2021-09-21,325369,AY.3,Delta (B.1.617.2-like),592.0,2021-07-09,593968,AY.3,Delta (B.1.617.2-like),518.0000000001,2021-09-21,220185,B.1.617.2,Delta (B.1.617.2-like),794.3944857215417,2020-12-19,False,2,4,19,True,7
336516,SRR15391405,2,1,1,11116,11456,0,COVID-AMPLISEQ-V1,.,2021-07-16,3840761238,2,AY.3,Delta (B.1.617.2-like),590.0,2021-07-11,336515,AY.3,Delta (B.1.617.2-like),585.0,2021-07-16,309517,AY.103,Delta (B.1.617.2-like),602.0,2021-06-29,327560,AY.3,Delta (B.1.617.2-like),590.0000000001,2021-07-11,336515,AY.3,Delta (B.1.617.2-like),585.0,2021-07-16,220185,B.1.617.2,Delta (B.1.617.2-like),794.3944857215417,2020-12-19,False,2,3,9,False,4
1189559,ERR9925077,1,1,1,10448,11537,0,COVID-ARTIC-V4.1,4.1alt,2022-04-03,390ffbe266,2,BA.2,Omicron (Unassigned),343.4290759094397,2022-03-15,1189558,BA.2,Omicron (Unassigned),324.0,2022-04-03,1092028,BA.1.1,Omicron (BA.1-like),364.0,2022-02-22,1027064,BA.2,Omicron (BA.2-like),385.0,2022-02-01,1189558,BA.2,Omicron (Unassigned),324.0,2022-04-03,1436802,B.1.1.529,Probable Omicron (Unassigned),970.04163555081,2020-06-26,True,3,20,37,True,6
746901,ERR7471772,8,1,1,8300,11620,0,COVID-ARTIC-V4.1,4,2021-11-10,3df26e9066,2,AY.4,Delta (AY.4-like),482.2765155144409,2021-10-27,746900,AY.4,Delta (AY.4-like),468.0,2021-11-10,321733,AY.4,Delta (AY.4-like),594.0000000001,2021-07-07,636109,AY.110,Delta (AY.4-like),495.0,2021-10-14,746900,AY.4,Delta (AY.4-like),468.0,2021-11-10,238065,AY.4,Delta (AY.4-like),729.1034228965611,2021-02-22,False,2,5,7,True,5
1430452,SRR23358540,1,1,1,9867,12160,1,COVID-ARTIC-V4.1,.,2023-01-23,b7c8e0260e,2,BA.2,Omicron (BA.2-like),49.96328512345902,2023-01-03,1430451,BA.2,Omicron (BA.2-like),29.0,2023-01-23,1401739,BQ.1,Omicron (BA.5-like),116.0,2022-10-28,1409613,CH.1.1.2,Omicron (BA.2-like),173.20441701921527,2022-09-01,1430451,BA.2,Omicron (BA.2-like),29.0,2023-01-23,903506,BA.2.5,Omicron (BA.2-like),467.3062084409377,2021-11-11,True,16,13,30,True,13
1301051,SRR20933159,1,1,1,11675,12160,1,COVID-ARTIC-V4.1,.,2022-07-11,d28102e119,2,BA.5.5,Omicron (BA.5-like),245.63325384094367,2022-06-21,1301050,BA.5.5,Omicron (BA.5-like),225.0,2022-07-11,1227445,BA.2.12.1,Omicron (BA.2-like),295.0,2022-05-02,1236231,BA.5.5,Omicron (BA.5-like),287.0000000001,2022-05-10,1301050,BA.5.5,Omicron (BA.5-like),225.0,2022-07-11,903506,BA.2.5,Omicron (BA.2-like),467.3062084409377,2021-11-11,False,5,5,19,True,5
1381343,SRR21901214,2,1,1,8985,12310,3,COVID-ARTIC-V4.1,.,2022-09-26,7d7db5a52a,2,BA.5.2,Omicron (BA.5-like),156.67219627734443,2022-09-18,1381342,BA.5.2,Omicron (BA.5-like),148.0,2022-09-26,1344083,BA.5.2.1,Omicron (BA.5-like),187.0,2022-08-18,1299879,BA.5.2,Omicron (BA.5-like),225.0,2022-07-11,1381342,BA.5.2,Omicron (BA.5-like),148.0,2022-09-26,1205299,BA.5.2,Omicron (BA.5-like),357.0000000003001,2022-03-01,False,1,5,9,True,8
